Drug,Hour,Organ,Conc_umol_L,Kp
Lecanemab,33.528,lung,4.8480768,0.8443
Lecanemab,33.528,liver,4.53226416,0.789
Lecanemab,33.528,kidney,5.01502365,0.8734
Lecanemab,33.528,muscle,5.26257356,0.9034
Lecanemab,33.528,fat,3.88632745,0.6662
Lecanemab,33.528,brain,4.38227601,0.7628
Lecanemab,33.528,gut,4.6872916,0.8162
Lecanemab,33.769,blood,7.13302675,1.0
Lecanemab,33.769,lung,4.81838302,0.8443
Lecanemab,33.769,liver,4.50449658,0.789
Lecanemab,33.769,kidney,4.98430405,0.8734
Lecanemab,33.769,muscle,5.23033123,0.9034
Lecanemab,33.769,fat,3.862517,0.6662
Lecanemab,33.769,brain,4.35542723,0.7628
Lecanemab,33.769,gut,4.65857481,0.8162
Lecanemab,34.01,blood,7.08932702,1.0
Lecanemab,34.01,lung,4.7888547,0.8443
Lecanemab,34.01,liver,4.47689848,0.789
Lecanemab,34.01,kidney,4.95376162,0.8734
Lecanemab,34.01,muscle,5.19828642,0.9034
Lecanemab,34.01,fat,3.83885241,0.6662
Lecanemab,34.01,brain,4.32874255,0.7628
Lecanemab,34.01,gut,4.63003221,0.8162
Lecanemab,34.251,blood,7.04589323,1.0
Lecanemab,34.251,lung,4.75951293,0.8443
Lecanemab,34.251,liver,4.44946968,0.789
Lecanemab,34.251,kidney,4.9234101,0.8734
Lecanemab,34.251,muscle,5.16643794,0.9034
Lecanemab,34.251,fat,3.81533282,0.6662
Lecanemab,34.251,brain,4.30222149,0.7628
Lecanemab,34.251,gut,4.60166509,0.8162
Lecanemab,34.492,blood,7.00272591,1.0
Lecanemab,34.492,lung,4.73034977,0.8443
Lecanemab,34.492,liver,4.42220889,0.789
Lecanemab,34.492,kidney,4.89324375,0.8734
Lecanemab,34.492,muscle,5.1347846,0.9034
Lecanemab,34.492,fat,3.79195732,0.6662
Lecanemab,34.492,brain,4.27586289,0.7628
Lecanemab,34.492,gut,4.57347165,0.8162
Lecanemab,34.734,blood,6.95982309,1.0
Lecanemab,34.734,lung,4.7013652,0.8443
Lecanemab,34.734,liver,4.39511511,0.789
Lecanemab,34.734,kidney,4.86326217,0.8734
Lecanemab,34.734,muscle,5.10332518,0.9034
Lecanemab,34.734,fat,3.76872504,0.6662
Lecanemab,34.734,brain,4.24966578,0.7628
Lecanemab,34.734,gut,4.54545092,0.8162
Lecanemab,34.975,blood,6.91718232,1.0
Lecanemab,34.975,lung,4.67256075,0.8443
Lecanemab,34.975,liver,4.36818743,0.789
Lecanemab,34.975,kidney,4.83346598,0.8734
Lecanemab,34.975,muscle,5.07205851,0.9034
Lecanemab,34.975,fat,3.7456351,0.6662
Lecanemab,34.975,brain,4.22362923,0.7628
Lecanemab,34.975,gut,4.51760215,0.8162
Lecanemab,35.216,blood,6.87480193,1.0
Lecanemab,35.216,lung,4.64393551,0.8443
Lecanemab,35.216,liver,4.34142484,0.789
Lecanemab,35.216,kidney,4.80385418,0.8734
Lecanemab,35.216,muscle,5.0409834,0.9034
Lecanemab,35.216,fat,3.72268662,0.6662
Lecanemab,35.216,brain,4.19775227,0.7628
Lecanemab,35.216,gut,4.48992428,0.8162
Lecanemab,35.457,blood,6.83268025,1.0
Lecanemab,35.457,lung,4.61548861,0.8443
Lecanemab,35.457,liver,4.31482633,0.789
Lecanemab,35.457,kidney,4.77442577,0.8734
Lecanemab,35.457,muscle,5.01009869,0.9034
Lecanemab,35.457,fat,3.69987875,0.6662
Lecanemab,35.457,brain,4.17203393,0.7628
Lecanemab,35.457,gut,4.4624163,0.8162
Lecanemab,35.698,blood,6.79081698,1.0
Lecanemab,35.698,lung,4.58721491,0.8443
Lecanemab,35.698,liver,4.28839074,0.789
Lecanemab,35.698,kidney,4.74517695,0.8734
Lecanemab,35.698,muscle,4.9794032,0.9034
Lecanemab,35.698,fat,3.67721061,0.6662
Lecanemab,35.698,brain,4.14647312,0.7628
Lecanemab,35.698,gut,4.43507674,0.8162
Lecanemab,35.94,blood,6.74921091,1.0
Lecanemab,35.94,lung,4.55911219,0.8443
Lecanemab,35.94,liver,4.26211702,0.789
Lecanemab,35.94,kidney,4.71610582,0.8734
Lecanemab,35.94,muscle,4.94889576,0.9034
Lecanemab,35.94,fat,3.65468135,0.6662
Lecanemab,35.94,brain,4.12106887,0.7628
Lecanemab,35.94,gut,4.40790444,0.8162
Lecanemab,36.181,blood,6.70786053,1.0
Lecanemab,36.181,lung,4.53117922,0.8443
Lecanemab,36.181,liver,4.23600418,0.789
Lecanemab,36.181,kidney,4.68721117,0.8734
Lecanemab,36.181,muscle,4.91857524,0.9034
Lecanemab,36.181,fat,3.63229013,0.6662
Lecanemab,36.181,brain,4.0958202,0.7628
Lecanemab,36.181,gut,4.38089836,0.8162
Lecanemab,36.422,blood,6.66676629,1.0
Lecanemab,36.422,lung,4.50340857,0.8443
Lecanemab,36.422,liver,4.21005098,0.789
Lecanemab,36.422,kidney,4.65848764,0.8734
Lecanemab,36.422,muscle,4.88844047,0.9034
Lecanemab,36.422,fat,3.61003608,0.6662
Lecanemab,36.422,brain,4.07072601,0.7628
Lecanemab,36.422,gut,4.35405682,0.8162
Lecanemab,36.663,blood,6.62592027,1.0
Lecanemab,36.663,lung,4.47581924,0.8443
Lecanemab,36.663,liver,4.18425722,0.789
Lecanemab,36.663,kidney,4.62994759,0.8734
Lecanemab,36.663,muscle,4.85849034,0.9034
Lecanemab,36.663,fat,3.58791838,0.6662
Lecanemab,36.663,brain,4.04578583,0.7628
Lecanemab,36.663,gut,4.3273809,0.8162
Lecanemab,36.905,blood,6.58532585,1.0
Lecanemab,36.905,lung,4.44839469,0.8443
Lecanemab,36.905,liver,4.15862133,0.789
Lecanemab,36.905,kidney,4.60157954,0.8734
Lecanemab,36.905,muscle,4.82872371,0.9034
Lecanemab,36.905,fat,3.56593619,0.6662
Lecanemab,36.905,brain,4.02099835,0.7628
Lecanemab,36.905,gut,4.30086797,0.8162
Lecanemab,37.146,blood,6.54497964,1.0
Lecanemab,37.146,lung,4.42113975,0.8443
Lecanemab,37.146,liver,4.13314257,0.789
Lecanemab,37.146,kidney,4.57338636,0.8734
Lecanemab,37.146,muscle,4.79913944,0.9034
Lecanemab,37.146,fat,3.54408868,0.6662
Lecanemab,37.146,brain,3.99636278,0.7628
Lecanemab,37.146,gut,4.27451764,0.8162
Lecanemab,37.387,blood,6.50487992,1.0
Lecanemab,37.387,lung,4.394054,0.8443
Lecanemab,37.387,liver,4.10782,0.789
Lecanemab,37.387,kidney,4.54536739,0.8734
Lecanemab,37.387,muscle,4.76973644,0.9034
Lecanemab,37.387,fat,3.52237502,0.6662
Lecanemab,37.387,brain,3.9718782,0.7628
Lecanemab,37.387,gut,4.24832899,0.8162
Lecanemab,37.628,blood,6.46502513,1.0
Lecanemab,37.628,lung,4.36713655,0.8443
Lecanemab,37.628,liver,4.08265266,0.789
Lecanemab,37.628,kidney,4.51752166,0.8734
Lecanemab,37.628,muscle,4.74051358,0.9034
Lecanemab,37.628,fat,3.5007944,0.6662
Lecanemab,37.628,brain,3.94754369,0.7628
Lecanemab,37.628,gut,4.22230104,0.8162
Lecanemab,37.869,blood,6.42541349,1.0
Lecanemab,37.869,lung,4.34038722,0.8443
Lecanemab,37.869,liver,4.05763964,0.789
Lecanemab,37.869,kidney,4.48984868,0.8734
Lecanemab,37.869,muscle,4.71146976,0.9034
Lecanemab,37.869,fat,3.479346,0.6662
Lecanemab,37.869,brain,3.92335834,0.7628
Lecanemab,37.869,gut,4.19643289,0.8162
Lecanemab,38.111,blood,6.38604861,1.0
Lecanemab,38.111,lung,4.31378902,0.8443
Lecanemab,38.111,liver,4.03277937,0.789
Lecanemab,38.111,kidney,4.46233669,0.8734
Lecanemab,38.111,muscle,4.68260388,0.9034
Lecanemab,38.111,fat,3.458029,0.6662
Lecanemab,38.111,brain,3.89932086,0.7628
Lecanemab,38.111,gut,4.17072189,0.8162
Lecanemab,38.352,blood,6.34692406,1.0
Lecanemab,38.352,lung,4.28735644,0.8443
Lecanemab,38.352,liver,4.00807151,0.789
Lecanemab,38.352,kidney,4.43499506,0.8734
Lecanemab,38.352,muscle,4.65391485,0.9034
Lecanemab,38.352,fat,3.43684261,0.6662
Lecanemab,38.352,brain,3.87543072,0.7628
Lecanemab,38.352,gut,4.14516868,0.8162
Lecanemab,38.593,blood,6.30803964,1.0
Lecanemab,38.593,lung,4.26108448,0.8443
Lecanemab,38.593,liver,3.98351498,0.789
Lecanemab,38.593,kidney,4.40782004,0.8734
Lecanemab,38.593,muscle,4.62540158,0.9034
Lecanemab,38.593,fat,3.41578601,0.6662
Lecanemab,38.593,brain,3.85168691,0.7628
Lecanemab,38.593,gut,4.1197719,0.8162
Lecanemab,38.834,blood,6.26939357,1.0
Lecanemab,38.834,lung,4.23497308,0.8443
Lecanemab,38.834,liver,3.95910889,0.789
Lecanemab,38.834,kidney,4.38081125,0.8734
Lecanemab,38.834,muscle,4.59706302,0.9034
Lecanemab,38.834,fat,3.39485843,0.6662
Lecanemab,38.834,brain,3.82808856,0.7628
Lecanemab,38.834,gut,4.09453067,0.8162
Lecanemab,39.075,blood,6.2309808,1.0
Lecanemab,39.075,lung,4.2090326,0.8443
Lecanemab,39.075,liver,3.93485275,0.789
Lecanemab,39.075,kidney,4.35397527,0.8734
Lecanemab,39.075,muscle,4.56889808,0.9034
Lecanemab,39.075,fat,3.37405907,0.6662
Lecanemab,39.075,brain,3.80463506,0.7628
Lecanemab,39.075,gut,4.06944525,0.8162
Lecanemab,39.317,blood,6.19280523,1.0
Lecanemab,39.317,lung,4.18324524,0.8443
Lecanemab,39.317,liver,3.910745,0.789
Lecanemab,39.317,kidney,4.32729981,0.8734
Lecanemab,39.317,muscle,4.5409057,0.9034
Lecanemab,39.317,fat,3.35338714,0.6662
Lecanemab,39.317,brain,3.78132511,0.7628
Lecanemab,39.317,gut,4.0445129,0.8162
Lecanemab,39.558,blood,6.15486285,1.0
Lecanemab,39.558,lung,4.15761803,0.8443
Lecanemab,39.558,liver,3.88678504,0.789
Lecanemab,39.558,kidney,4.30078923,0.8734
Lecanemab,39.558,muscle,4.51308482,0.9034
Lecanemab,39.558,fat,3.33284186,0.6662
Lecanemab,39.558,brain,3.75815803,0.7628
Lecanemab,39.558,gut,4.01973353,0.8162
Lecanemab,39.799,blood,6.11715291,1.0
Lecanemab,39.799,lung,4.13214793,0.8443
Lecanemab,39.799,liver,3.86297187,0.789
Lecanemab,39.799,kidney,4.27444114,0.8734
Lecanemab,39.799,muscle,4.48543439,0.9034
Lecanemab,39.799,fat,3.31242245,0.6662
Lecanemab,39.799,brain,3.73513289,0.7628
Lecanemab,39.799,gut,3.99510599,0.8162
Lecanemab,40.04,blood,6.07967419,1.0
Lecanemab,40.04,lung,4.10683331,0.8443
Lecanemab,40.04,liver,3.83930458,0.789
Lecanemab,40.04,kidney,4.2482541,0.8734
Lecanemab,40.04,muscle,4.45795337,0.9034
Lecanemab,40.04,fat,3.29212815,0.6662
Lecanemab,40.04,brain,3.71224881,0.7628
Lecanemab,40.04,gut,3.97062928,0.8162
Lecanemab,40.281,blood,6.04242451,1.0
Lecanemab,40.281,lung,4.0816756,0.8443
Lecanemab,40.281,liver,3.81578237,0.789
Lecanemab,40.281,kidney,4.22222871,0.8734
Lecanemab,40.281,muscle,4.43064072,0.9034
Lecanemab,40.281,fat,3.27195819,0.6662
Lecanemab,40.281,brain,3.68950497,0.7628
Lecanemab,40.281,gut,3.94630272,0.8162
Lecanemab,40.523,blood,6.0054063,1.0
Lecanemab,40.523,lung,4.05666181,0.8443
Lecanemab,40.523,liver,3.79240386,0.789
Lecanemab,40.523,kidney,4.19635593,0.8734
Lecanemab,40.523,muscle,4.4034954,0.9034
Lecanemab,40.523,fat,3.2519118,0.6662
Lecanemab,40.523,brain,3.66690023,0.7628
Lecanemab,40.523,gut,3.92212412,0.8162
Lecanemab,40.764,blood,5.96861367,1.0
Lecanemab,40.764,lung,4.03180512,0.8443
Lecanemab,40.764,liver,3.76916874,0.789
Lecanemab,40.764,kidney,4.17064425,0.8734
Lecanemab,40.764,muscle,4.37651639,0.9034
Lecanemab,40.764,fat,3.23198823,0.6662
Lecanemab,40.764,brain,3.64443408,0.7628
Lecanemab,40.764,gut,3.89809407,0.8162
Lecanemab,41.005,blood,5.93204642,1.0
Lecanemab,41.005,lung,4.00710083,0.8443
Lecanemab,41.005,liver,3.74607598,0.789
Lecanemab,41.005,kidney,4.14509016,0.8734
Lecanemab,41.005,muscle,4.34970268,0.9034
Lecanemab,41.005,fat,3.21218672,0.6662
Lecanemab,41.005,brain,3.62210557,0.7628
Lecanemab,41.005,gut,3.87421125,0.8162
Lecanemab,41.246,blood,5.89570238,1.0
Lecanemab,41.246,lung,3.98255049,0.8443
Lecanemab,41.246,liver,3.72312481,0.789
Lecanemab,41.246,kidney,4.11969438,0.8734
Lecanemab,41.246,muscle,4.32305324,0.9034
Lecanemab,41.246,fat,3.19250654,0.6662
Lecanemab,41.246,brain,3.59991393,0.7628
Lecanemab,41.246,gut,3.85047503,0.8162
Lecanemab,41.487,blood,5.85958021,1.0
Lecanemab,41.487,lung,3.95815309,0.8443
Lecanemab,41.487,liver,3.70031435,0.789
Lecanemab,41.487,kidney,4.09445588,0.8734
Lecanemab,41.487,muscle,4.29656709,0.9034
Lecanemab,41.487,fat,3.17294693,0.6662
Lecanemab,41.487,brain,3.57785831,0.7628
Lecanemab,41.487,gut,3.8268845,0.8162
Lecanemab,41.729,blood,5.82367878,1.0
Lecanemab,41.729,lung,3.93390694,0.8443
Lecanemab,41.729,liver,3.67764371,0.789
Lecanemab,41.729,kidney,4.0693732,0.8734
Lecanemab,41.729,muscle,4.27024321,0.9034
Lecanemab,41.729,fat,3.15350716,0.6662
Lecanemab,41.729,brain,3.55593786,0.7628
Lecanemab,41.729,gut,3.80343869,0.8162
Lecanemab,41.97,blood,5.78799769,1.0
Lecanemab,41.97,lung,3.90980814,0.8443
Lecanemab,41.97,liver,3.65511192,0.789
Lecanemab,41.97,kidney,4.04444339,0.8734
Lecanemab,41.97,muscle,4.2440806,0.9034
Lecanemab,41.97,fat,3.13418649,0.6662
Lecanemab,41.97,brain,3.53415168,0.7628
Lecanemab,41.97,gut,3.7801364,0.8162
Lecanemab,42.211,blood,5.75253584,1.0
Lecanemab,42.211,lung,3.88585503,0.8443
Lecanemab,42.211,liver,3.63271811,0.789
Lecanemab,42.211,kidney,4.019665,0.8734
Lecanemab,42.211,muscle,4.21807829,0.9034
Lecanemab,42.211,fat,3.11498419,0.6662
Lecanemab,42.211,brain,3.51249894,0.7628
Lecanemab,42.211,gut,3.75697668,0.8162
Lecanemab,42.452,blood,5.7172919,1.0
Lecanemab,42.452,lung,3.86204662,0.8443
Lecanemab,42.452,liver,3.61046141,0.789
Lecanemab,42.452,kidney,3.99503706,0.8734
Lecanemab,42.452,muscle,4.19223528,0.9034
Lecanemab,42.452,fat,3.09589954,0.6662
Lecanemab,42.452,brain,3.4909788,0.7628
Lecanemab,42.452,gut,3.73395862,0.8162
Lecanemab,42.693,blood,5.68226456,1.0
Lecanemab,42.693,lung,3.83838197,0.8443
Lecanemab,42.693,liver,3.58834099,0.789
Lecanemab,42.693,kidney,3.97055859,0.8734
Lecanemab,42.693,muscle,4.16655061,0.9034
Lecanemab,42.693,fat,3.07693181,0.6662
Lecanemab,42.693,brain,3.46959046,0.7628
Lecanemab,42.693,gut,3.71108137,0.8162
Lecanemab,42.935,blood,5.64745351,1.0
Lecanemab,42.935,lung,3.81485703,0.8443
Lecanemab,42.935,liver,3.56635588,0.789
Lecanemab,42.935,kidney,3.94622656,0.8734
Lecanemab,42.935,muscle,4.14102329,0.9034
Lecanemab,42.935,fat,3.05808029,0.6662
Lecanemab,42.935,brain,3.44833303,0.7628
Lecanemab,42.935,gut,3.68834373,0.8162
Lecanemab,43.176,blood,5.61285225,1.0
Lecanemab,43.176,lung,3.79148716,0.8443
Lecanemab,43.176,liver,3.54450591,0.789
Lecanemab,43.176,kidney,3.92205093,0.8734
Lecanemab,43.176,muscle,4.11565238,0.9034
Lecanemab,43.176,fat,3.03934428,0.6662
Lecanemab,43.176,brain,3.42720611,0.7628
Lecanemab,43.176,gut,3.66574655,0.8162
Lecanemab,43.417,blood,5.57846393,1.0
Lecanemab,43.417,lung,3.76825751,0.8443
Lecanemab,43.417,liver,3.52278968,0.789
Lecanemab,43.417,kidney,3.89802143,0.8734
Lecanemab,43.417,muscle,4.09043691,0.9034
Lecanemab,43.417,fat,3.02072305,0.6662
Lecanemab,43.417,brain,3.40620856,0.7628
Lecanemab,43.417,gut,3.6432875,0.8162
Lecanemab,43.658,blood,5.54428575,1.0
Lecanemab,43.658,lung,3.7451719,0.8443
Lecanemab,43.658,liver,3.50120658,0.789
Lecanemab,43.658,kidney,3.87414031,0.8734
Lecanemab,43.658,muscle,4.06537593,0.9034
Lecanemab,43.658,fat,3.00221591,0.6662
Lecanemab,43.658,brain,3.38533969,0.7628
Lecanemab,43.658,gut,3.62096624,0.8162
Lecanemab,43.899,blood,5.51031688,1.0
Lecanemab,43.899,lung,3.72222802,0.8443
Lecanemab,43.899,liver,3.47975572,0.789
Lecanemab,43.899,kidney,3.85040569,0.8734
Lecanemab,43.899,muscle,4.04046849,0.9034
Lecanemab,43.899,fat,2.98382216,0.6662
Lecanemab,43.899,brain,3.36459869,0.7628
Lecanemab,43.899,gut,3.59878176,0.8162
Lecanemab,44.141,blood,5.47655549,1.0
Lecanemab,44.141,lung,3.69942671,0.8443
Lecanemab,44.141,liver,3.45843636,0.789
Lecanemab,44.141,kidney,3.82681783,0.8734
Lecanemab,44.141,muscle,4.01571366,0.9034
Lecanemab,44.141,fat,2.96554111,0.6662
Lecanemab,44.141,brain,3.34398481,0.7628
Lecanemab,44.141,gut,3.57673341,0.8162
Lecanemab,44.382,blood,5.44300172,1.0
Lecanemab,44.382,lung,3.67676264,0.8443
Lecanemab,44.382,liver,3.43724752,0.789
Lecanemab,44.382,kidney,3.80337284,0.8734
Lecanemab,44.382,muscle,3.99111048,0.9034
Lecanemab,44.382,fat,2.94737205,0.6662
Lecanemab,44.382,brain,3.32349717,0.7628
Lecanemab,44.382,gut,3.55481988,0.8162
Lecanemab,44.623,blood,5.40965591,1.0
Lecanemab,44.623,lung,3.65422995,0.8443
Lecanemab,44.623,liver,3.41618821,0.789
Lecanemab,44.623,kidney,3.78006648,0.8734
Lecanemab,44.623,muscle,3.96665804,0.9034
Lecanemab,44.623,fat,2.92931431,0.6662
Lecanemab,44.623,brain,3.30313486,0.7628
Lecanemab,44.623,gut,3.53303983,0.8162
Lecanemab,44.864,blood,5.37651368,1.0
Lecanemab,44.864,lung,3.63183758,0.8443
Lecanemab,44.864,liver,3.39525801,0.789
Lecanemab,44.864,kidney,3.75690444,0.8734
Lecanemab,44.864,muscle,3.94235541,0.9034
Lecanemab,44.864,fat,2.9113672,0.6662
Lecanemab,44.864,brain,3.28289737,0.7628
Lecanemab,44.864,gut,3.51139345,0.8162
Lecanemab,45.106,blood,5.3435742,1.0
Lecanemab,45.106,lung,3.60958336,0.8443
Lecanemab,45.106,liver,3.37445608,0.789
Lecanemab,45.106,kidney,3.73388495,0.8734
Lecanemab,45.106,muscle,3.91820168,0.9034
Lecanemab,45.106,fat,2.89353006,0.6662
Lecanemab,45.106,brain,3.26278388,0.7628
Lecanemab,45.106,gut,3.4898798,0.8162
Lecanemab,45.347,blood,5.31083502,1.0
Lecanemab,45.347,lung,3.58747022,0.8443
Lecanemab,45.347,liver,3.35378179,0.789
Lecanemab,45.347,kidney,3.71100965,0.8734
Lecanemab,45.347,muscle,3.89419594,0.9034
Lecanemab,45.347,fat,2.87580219,0.6662
Lecanemab,45.347,brain,3.24279375,0.7628
Lecanemab,45.347,gut,3.46849845,0.8162
Lecanemab,45.588,blood,5.27829592,1.0
Lecanemab,45.588,lung,3.56549417,0.8443
Lecanemab,45.588,liver,3.33323422,0.789
Lecanemab,45.588,kidney,3.68827559,0.8734
Lecanemab,45.588,muscle,3.87033728,0.9034
Lecanemab,45.588,fat,2.85818295,0.6662
Lecanemab,45.588,brain,3.22292613,0.7628
Lecanemab,45.588,gut,3.44724827,0.8162
Lecanemab,45.829,blood,5.24595665,1.0
Lecanemab,45.829,lung,3.54365126,0.8443
Lecanemab,45.829,liver,3.31281249,0.789
Lecanemab,45.829,kidney,3.66567981,0.8734
Lecanemab,45.829,muscle,3.84662479,0.9034
Lecanemab,45.829,fat,2.84067165,0.6662
Lecanemab,45.829,brain,3.20318019,0.7628
Lecanemab,45.829,gut,3.42612813,0.8162
Lecanemab,46.07,blood,5.21381546,1.0
Lecanemab,46.07,lung,3.52194234,0.8443
Lecanemab,46.07,liver,3.29251588,0.789
Lecanemab,46.07,kidney,3.64322257,0.8734
Lecanemab,46.07,muscle,3.82305758,0.9034
Lecanemab,46.07,fat,2.82326764,0.6662
Lecanemab,46.07,brain,3.18355524,0.7628
Lecanemab,46.07,gut,3.4051374,0.8162
Lecanemab,46.312,blood,5.18187144,1.0
Lecanemab,46.312,lung,3.50036564,0.8443
Lecanemab,46.312,liver,3.27234359,0.789
Lecanemab,46.312,kidney,3.6209024,0.8734
Lecanemab,46.312,muscle,3.79963476,0.9034
Lecanemab,46.312,fat,2.80597025,0.6662
Lecanemab,46.312,brain,3.1640505,0.7628
Lecanemab,46.312,gut,3.3842752,0.8162
Lecanemab,46.553,blood,5.15012342,1.0
Lecanemab,46.553,lung,3.47892024,0.8443
Lecanemab,46.553,liver,3.25229485,0.789
Lecanemab,46.553,kidney,3.59871838,0.8734
Lecanemab,46.553,muscle,3.77635544,0.9034
Lecanemab,46.553,fat,2.78877884,0.6662
Lecanemab,46.553,brain,3.14466524,0.7628
Lecanemab,46.553,gut,3.36354071,0.8162
Lecanemab,46.794,blood,5.1185705,1.0
Lecanemab,46.794,lung,3.45760437,0.8443
Lecanemab,46.794,liver,3.23236888,0.789
Lecanemab,46.794,kidney,3.57666903,0.8734
Lecanemab,46.794,muscle,3.75321875,0.9034
Lecanemab,46.794,fat,2.77169276,0.6662
Lecanemab,46.794,brain,3.12539871,0.7628
Lecanemab,46.794,gut,3.34293307,0.8162
Lecanemab,47.035,blood,5.0872117,1.0
Lecanemab,47.035,lung,3.43641657,0.8443
Lecanemab,47.035,liver,3.21256489,0.789
Lecanemab,47.035,kidney,3.55475308,0.8734
Lecanemab,47.035,muscle,3.7302238,0.9034
Lecanemab,47.035,fat,2.75471136,0.6662
Lecanemab,47.035,brain,3.10625015,0.7628
Lecanemab,47.035,gut,3.32245141,0.8162
Lecanemab,47.276,blood,5.05604439,1.0
Lecanemab,47.276,lung,3.4153606,0.8443
Lecanemab,47.276,liver,3.1928823,0.789
Lecanemab,47.276,kidney,3.53297275,0.8734
Lecanemab,47.276,muscle,3.70736974,0.9034
Lecanemab,47.276,fat,2.737834,0.6662
Lecanemab,47.276,brain,3.08721896,0.7628
Lecanemab,47.276,gut,3.30209546,0.8162
Lecanemab,47.518,blood,5.02506718,1.0
Lecanemab,47.518,lung,3.3944363,0.8443
Lecanemab,47.518,liver,3.17332042,0.789
Lecanemab,47.518,kidney,3.51132765,0.8734
Lecanemab,47.518,muscle,3.68465571,0.9034
Lecanemab,47.518,fat,2.72106004,0.6662
Lecanemab,47.518,brain,3.06830443,0.7628
Lecanemab,47.518,gut,3.2818645,0.8162
Lecanemab,47.759,blood,4.9942792,1.0
Lecanemab,47.759,lung,3.37364196,0.8443
Lecanemab,47.759,liver,3.15387845,0.789
Lecanemab,47.759,kidney,3.48981635,0.8734
Lecanemab,47.759,muscle,3.66208084,0.9034
Lecanemab,47.759,fat,2.70438886,0.6662
Lecanemab,47.759,brain,3.04950584,0.7628
Lecanemab,47.759,gut,3.26175767,0.8162
Lecanemab,48.0,blood,4.96368057,1.0
Lecanemab,48.0,lung,3.35297275,0.8443
Lecanemab,48.0,liver,3.13455551,0.789
Lecanemab,48.0,kidney,3.46843531,0.8734
Lecanemab,48.0,muscle,3.63964428,0.9034
Lecanemab,48.0,fat,2.68781981,0.6662
Lecanemab,48.0,brain,3.03082236,0.7628
Lecanemab,48.0,gut,3.2417738,0.8162
